gmina_code,powiat_code,voivodeship_code,gmina_name,gmina_type,population,population_density,lat,lon,rurality_index
1019002,1019,10,gmina łódzkie-południowy-19-02,wiejska,4211,12,51.7353,19.05979,1
1019003,1019,10,gmina łódzkie-południowy-19-03,wiejska,5093,18.0,51.77742,19.29415,1
1019004,1019,10,gmina łódzkie-południowy-19-04,miejsko-wiejska,1800,14.5,51.76038,19.09943,0.45
1019005,1019,10,gmina łódzkie-południowy-19-05,wiejska,10405,75.5,51.70471,19.0224,1
1019006,1019,10,gmina łódzkie-południowy-19-06,miejska,23104,313.0,51.69043,18.98547,0.08
1019007,1019,10,gmina łódzkie-południowy-19-07,wiejska,7793,26.4,51.92853,19.06317,1
1020001,1020,10,gmina łódzkie-wschodni-20-01,wiejska,14683,34.9,51.70728,19.59544,1
1020002,1020,10,gmina łódzkie-wschodni-20-02,miejsko-wiejska,6607,38.0,51.81744,19.67495,0.45
1020003,1020,10,gmina łódzkie-wschodni-20-03,miejska,31128,576.2,51.59883,20.01919,0.08
1020004,1020,10,gmina łódzkie-wschodni-20-04,wiejska,7257,44.6,51.88666,19.6841,1
1020005,1020,10,gmina łódzkie-wschodni-20-05,wiejska,11596,85.2,51.67669,19.60284,1
1020006,1020,10,gmina łódzkie-wschodni-20-06,miejska,11415,125.5,51.75045,19.96645,0.08
1020007,1020,10,gmina łódzkie-wschodni-20-07,wiejska,8546,39.6,51.70365,20.12648,1
1021001,1021,10,gmina łódzkie-zachodni-21-01,wiejska,13865,125.6,51.93803,18.77003,1
1021002,1021,10,gmina łódzkie-zachodni-21-02,wiejska,3500,23.1,51.87808,18.5666,1
1021003,1021,10,gmina łódzkie-zachodni-21-03,miejska,13194,96.1,51.81812,18.97466,0.08
1021004,1021,10,gmina łódzkie-zachodni-21-04,wiejska,3815,12,51.72505,19.19928,1
1021005,1021,10,gmina łódzkie-zachodni-21-05,wiejska,2796,12,51.91718,19.20315,1
1021006,1021,10,gmina łódzkie-zachodni-21-06,wiejska,9850,48.0,51.8692,18.71884,1
1021007,1021,10,gmina łódzkie-zachodni-21-07,wiejska,5979,27.6,51.71365,18.9759,1
1022001,1022,10,gmina łódzkie-centralny-22-01,miejsko-wiejska,4038,47.9,51.67817,19.67888,0.45
1022002,1022,10,gmina łódzkie-centralny-22-02,wiejska,5985,37.7,51.87324,19.84797,1
1022003,1022,10,gmina łódzkie-centralny-22-03,wiejska,5072,37.2,51.71666,19.55108,1
1022004,1022,10,gmina łódzkie-centralny-22-04,miejsko-wiejska,6887,44.3,51.68853,19.3711,0.45
1022005,1022,10,gmina łódzkie-centralny-22-05,wiejska,1899,17.3,51.90969,19.3378,1
1022006,1022,10,gmina łódzkie-centralny-22-06,miejsko-wiejska,3469,12.0,51.75801,19.68332,0.45
1022007,1022,10,gmina łódzkie-centralny-22-07,wiejska,12067,57.9,51.65171,19.58394,1
1023001,1023,10,gmina łódzkie-miejski-23-01,wiejska,2971,12,52.56525,20.34365,1
1023002,1023,10,gmina łódzkie-miejski-23-02,wiejska,4250,19.2,52.91895,20.9683,1
1023003,1023,10,gmina łódzkie-miejski-23-03,wiejska,6033,39.2,52.48821,20.48832,1
1023004,1023,10,gmina łódzkie-miejski-23-04,miejsko-wiejska,6659,33.9,52.78321,20.60339,0.45
1023005,1023,10,gmina łódzkie-miejski-23-05,wiejska,9900,100.4,52.62445,20.65211,1
1023006,1023,10,gmina łódzkie-miejski-23-06,miejsko-wiejska,8166,51.6,52.85145,20.27634,0.45
1023007,1023,10,gmina łódzkie-miejski-23-07,wiejska,3330,21.2,52.62989,20.66821,1
1024001,1024,10,gmina łódzkie-północny-24-01,wiejska,10074,22.3,51.52335,19.3795,1
1024002,1024,10,gmina łódzkie-północny-24-02,wiejska,17048,39.1,51.48394,19.60842,1
1024003,1024,10,gmina łódzkie-północny-24-03,miejsko-wiejska,8702,48.2,51.37523,19.46848,0.45
1024004,1024,10,gmina łódzkie-północny-24-04,miejsko-wiejska,17447,124.2,51.63272,18.98734,0.45
1024005,1024,10,gmina łódzkie-północny-24-05,wiejska,7829,58.1,51.38853,19.77103,1
1024006,1024,10,gmina łódzkie-północny-24-06,wiejska,7777,44.1,51.47889,18.98143,1
1024007,1024,10,gmina łódzkie-północny-24-07,wiejska,5058,14.7,51.4003,19.19274,1
1201001,1201,12,gmina małopolskie-południowy-01-01,miejska,60591,452.4,49.60593,19.49319,0.08
1201002,1201,12,gmina małopolskie-południowy-01-02,wiejska,6985,17.7,49.42452,19.38712,1
1201003,1201,12,gmina małopolskie-południowy-01-03,miejsko-wiejska,5523,29.1,49.35625,19.6146,0.45
1201004,1201,12,gmina małopolskie-południowy-01-04,wiejska,9371,26.5,49.46369,19.62841,1
1201005,1201,12,gmina małopolskie-południowy-01-05,wiejska,9836,29.4,49.63321,19.71465,1
1201006,1201,12,gmina małopolskie-południowy-01-06,wiejska,9926,41.2,49.50099,19.32891,1
1201007,1201,12,gmina małopolskie-południowy-01-07,miejsko-wiejska,4916,31.2,49.40901,19.6543,0.45
1202001,1202,12,gmina małopolskie-wschodni-02-01,miejsko-wiejska,17015,137.2,50.25394,20.37708,0.45
1202002,1202,12,gmina małopolskie-wschodni-02-02,wiejska,6707,20.8,50.29216,20.44104,1
1202003,1202,12,gmina małopolskie-wschodni-02-03,wiejska,15172,39.8,50.14198,20.33763,1
1202004,1202,12,gmina małopolskie-wschodni-02-04,miejsko-wiejska,9480,74.5,50.25273,20.96621,0.45
1202005,1202,12,gmina małopolskie-wschodni-02-05,wiejska,19662,45.1,50.18177,20.64777,1
1202006,1202,12,gmina małopolskie-wschodni-02-06,miejska,16001,245.6,50.26332,20.60938,0.08
1202007,1202,12,gmina małopolskie-wschodni-02-07,wiejska,12405,33.9,50.24044,20.54287,1
1203001,1203,12,gmina małopolskie-zachodni-03-01,wiejska,20648,50.9,49.78443,19.54115,1
1203002,1203,12,gmina małopolskie-zachodni-03-02,wiejska,9146,49.0,49.66016,19.26257,1
1203003,1203,12,gmina małopolskie-zachodni-03-03,miejsko-wiejska,4674,28.2,49.74569,19.65447,0.45
1203004,1203,12,gmina małopolskie-zachodni-03-04,wiejska,7297,31.4,49.67603,19.45712,1
1203005,1203,12,gmina małopolskie-zachodni-03-05,wiejska,11662,43.3,49.736,19.56932,1
1203006,1203,12,gmina małopolskie-zachodni-03-06,wiejska,31675,96.9,49.73977,19.50894,1
1203007,1203,12,gmina małopolskie-zachodni-03-07,wiejska,8579,95.6,49.81919,19.2804,1
1204001,1204,12,gmina małopolskie-centralny-04-01,miejska,14811,116.5,49.2642,19.70862,0.08
1204002,1204,12,gmina małopolskie-centralny-04-02,wiejska,7260,31.4,49.39076,19.79267,1
1204003,1204,12,gmina małopolskie-centralny-04-03,wiejska,10378,29.5,49.35268,19.87816,1
1204004,1204,12,gmina małopolskie-centralny-04-04,wiejska,13860,51.9,49.35468,19.79281,1
1204005,1204,12,gmina małopolskie-centralny-04-05,wiejska,9431,86.0,49.20578,19.69742,1
1204006,1204,12,gmina małopolskie-centralny-04-06,wiejska,9067,47.4,49.18514,19.79707,1
1204007,1204,12,gmina małopolskie-centralny-04-07,wiejska,7644,42.7,49.25768,19.78221,1
1205001,1205,12,gmina małopolskie-miejski-05-01,wiejska,7336,28.1,49.55038,19.46038,1
1205002,1205,12,gmina małopolskie-miejski-05-02,wiejska,1800,12,49.6488,19.51701,1
1205003,1205,12,gmina małopolskie-miejski-05-03,miejsko-wiejska,16102,56.4,49.70562,19.5421,0.45
1205004,1205,12,gmina małopolskie-miejski-05-04,wiejska,15309,116.3,49.59809,19.29989,1
1205005,1205,12,gmina małopolskie-miejski-05-05,miejska,20463,159.2,49.96946,19.6199,0.08
1205006,1205,12,gmina małopolskie-miejski-05-06,wiejska,5041,18.4,49.76251,19.29118,1
1205007,1205,12,gmina małopolskie-miejski-05-07,wiejska,11398,27.9,49.74863,19.56927,1
1206001,1206,12,gmina małopolskie-północny-06-01,miejsko-wiejska,11501,44.0,49.67342,20.18123,0.45
1206002,1206,12,gmina małopolskie-północny-06-02,wiejska,6515,16.4,49.47656,20.07792,1
1206003,1206,12,gmina małopolskie-północny-06-03,wiejska,20143,53.7,49.83384,19.94869,1
1206004,1206,12,gmina małopolskie-północny-06-04,wiejska,5439,33.8,49.66975,19.73858,1
1206005,1206,12,gmina małopolskie-północny-06-05,wiejska,16296,129.1,49.68202,19.71612,1
1206006,1206,12,gmina małopolskie-północny-06-06,wiejska,5430,49.5,49.64679,19.91237,1
1206007,1206,12,gmina małopolskie-północny-06-07,miejsko-wiejska,12875,241.3,49.888,19.79338,0.45
1207001,1207,12,gmina małopolskie-południowy-07-01,miejsko-wiejska,7096,27.5,49.55412,18.95516,0.45
1207002,1207,12,gmina małopolskie-południowy-07-02,wiejska,10065,55.4,49.30573,18.98349,1
1207003,1207,12,gmina małopolskie-południowy-07-03,wiejska,19098,49.7,49.31096,19.14809,1
1207004,1207,12,gmina małopolskie-południowy-07-04,wiejska,7401,17.6,49.40673,19.14445,1
1207005,1207,12,gmina małopolskie-południowy-07-05,miejska,21247,161.9,49.21114,19.11011,0.08
1207006,1207,12,gmina małopolskie-południowy-07-06,miejska,92646,1549.9,49.22406,19.02186,0.08
1207007,1207,12,gmina małopolskie-południowy-07-07,wiejska,19966,50.6,49.3314,18.96979,1
1208001,1208,12,gmina małopolskie-wschodni-08-01,wiejska,5727,19.8,51.06969,19.38136,1
1208002,1208,12,gmina małopolskie-wschodni-08-02,wiejska,10750,40.8,50.74976,19.28791,1
1208003,1208,12,gmina małopolskie-wschodni-08-03,wiejska,3518,12,50.94561,18.98715,1
1208004,1208,12,gmina małopolskie-wschodni-08-04,miejsko-wiejska,4293,24.9,50.96955,19.38299,0.45
1208005,1208,12,gmina małopolskie-wschodni-08-05,miejska,39197,320.8,50.81957,18.99916,0.08
1208006,1208,12,gmina małopolskie-wschodni-08-06,wiejska,5903,60.1,50.9495,18.81394,1
1208007,1208,12,gmina małopolskie-wschodni-08-07,wiejska,4978,14.0,50.91862,18.93686,1
1209001,1209,12,gmina małopolskie-zachodni-09-01,wiejska,34912,263.4,49.72934,20.98221,1
1209002,1209,12,gmina małopolskie-zachodni-09-02,wiejska,6451,38.8,49.93782,21.09088,1
1209003,1209,12,gmina małopolskie-zachodni-09-03,wiejska,13488,125.7,49.56282,21.14026,1
1209004,1209,12,gmina małopolskie-zachodni-09-04,miejska,15950,206.0,49.48649,20.54295,0.08
1209005,1209,12,gmina małopolskie-zachodni-09-05,wiejska,9870,28.1,49.44452,21.00761,1
1209006,1209,12,gmina małopolskie-zachodni-09-06,miejsko-wiejska,30165,225.6,49.65234,20.91189,0.45
1209007,1209,12,gmina małopolskie-zachodni-09-07,miejsko-wiejska,14050,106.2,49.642,20.91645,0.45
1210001,1210,12,gmina małopolskie-centralny-10-01,miejska,32415,254.4,51.18796,19.23402,0.08
1210002,1210,12,gmina małopolskie-centralny-10-02,wiejska,19062,42.6,51.26122,19.56508,1
1210003,1210,12,gmina małopolskie-centralny-10-03,wiejska,6376,15.8,51.26903,19.84442,1
1210004,1210,12,gmina małopolskie-centralny-10-04,wiejska,3868,24.1,51.25419,19.32714,1
1210005,1210,12,gmina małopolskie-centralny-10-05,miejska,90137,679.2,51.31252,19.46488,0.08
1210006,1210,12,gmina małopolskie-centralny-10-06,miejska,41642,1189.0,51.37286,19.47692,0.08
1210007,1210,12,gmina małopolskie-centralny-10-07,wiejska,11751,132.1,51.23106,19.24147,1
1211001,1211,12,gmina małopolskie-miejski-11-01,wiejska,12055,91.6,49.85825,19.89911,1
1211002,1211,12,gmina małopolskie-miejski-11-02,miejsko-wiejska,5083,21.8,49.95684,20.12662,0.45
1211003,1211,12,gmina małopolskie-miejski-11-03,wiejska,11053,72.1,50.13595,20.03967,1
1211004,1211,12,gmina małopolskie-miejski-11-04,miejska,20563,147.6,49.73969,19.94556,0.08
1211005,1211,12,gmina małopolskie-miejski-11-05,wiejska,14887,54.8,50.09418,20.35986,1
1211006,1211,12,gmina małopolskie-miejski-11-06,miejsko-wiejska,6444,31.0,50.09436,20.00384,0.45
1211007,1211,12,gmina małopolskie-miejski-11-07,miejsko-wiejska,13877,72.8,49.90276,19.94398,0.45
1212001,1212,12,gmina małopolskie-północny-12-01,miejska,33270,801.7,50.73482,19.12841,0.08
1212002,1212,12,gmina małopolskie-północny-12-02,wiejska,4141,28.0,50.9782,19.4281,1
1212003,1212,12,gmina małopolskie-północny-12-03,wiejska,6374,69.2,50.72817,19.28914,1
1212004,1212,12,gmina małopolskie-północny-12-04,wiejska,4472,16.8,50.45221,19.50084,1
1212005,1212,12,gmina małopolskie-północny-12-05,miejska,20180,438.9,50.95999,19.22869,0.08
1212006,1212,12,gmina małopolskie-północny-12-06,wiejska,5315,14.0,50.80657,19.2777,1
1212007,1212,12,gmina małopolskie-północny-12-07,miejsko-wiejska,3053,19.7,50.91067,19.37069,0.45
1213001,1213,12,gmina małopolskie-południowy-13-01,wiejska,10717,27.8,49.92765,20.6295,1
1213002,1213,12,gmina małopolskie-południowy-13-02,wiejska,7210,38.2,50.13833,20.19752,1
1213003,1213,12,gmina małopolskie-południowy-13-03,miejsko-wiejska,5604,40.1,50.00682,20.37427,0.45
1213004,1213,12,gmina małopolskie-południowy-13-04,miejsko-wiejska,29638,474.3,49.72142,20.38627,0.45
1213005,1213,12,gmina małopolskie-południowy-13-05,wiejska,8295,21.6,50.05125,20.37181,1
1213006,1213,12,gmina małopolskie-południowy-13-06,miejsko-wiejska,7960,46.3,50.08036,20.22997,0.45
1213007,1213,12,gmina małopolskie-południowy-13-07,miejsko-wiejska,4502,43.1,49.92089,20.34557,0.45
1214001,1214,12,gmina małopolskie-wschodni-14-01,wiejska,3205,23.6,50.15322,19.61346,1
1214002,1214,12,gmina małopolskie-wschodni-14-02,miejsko-wiejska,15489,58.3,50.33342,19.37429,0.45
1214003,1214,12,gmina małopolskie-wschodni-14-03,wiejska,25307,83.4,50.44864,19.87699,1
1214004,1214,12,gmina małopolskie-wschodni-14-04,wiejska,11590,58.0,50.2834,19.60834,1
1214005,1214,12,gmina małopolskie-wschodni-14-05,wiejska,8250,18.8,50.02058,19.89503,1
1214006,1214,12,gmina małopolskie-wschodni-14-06,miejsko-wiejska,7705,46.2,50.19797,19.75763,0.45
1214007,1214,12,gmina małopolskie-wschodni-14-07,wiejska,4655,12,50.31407,19.78655,1
1215001,1215,12,gmina małopolskie-zachodni-15-01,wiejska,7159,33.7,50.05982,18.88019,1
1215002,1215,12,gmina małopolskie-zachodni-15-02,miejsko-wiejska,4286,17.4,50.15042,19.07854,0.45
1215003,1215,12,gmina małopolskie-zachodni-15-03,wiejska,6138,13.3,50.09145,19.20483,1
1215004,1215,12,gmina małopolskie-zachodni-15-04,wiejska,6443,19.0,49.78678,19.31818,1
1215005,1215,12,gmina małopolskie-zachodni-15-05,wiejska,10699,56.1,50.03268,19.27632,1
1215006,1215,12,gmina małopolskie-zachodni-15-06,miejska,10260,93.9,49.91279,19.46268,0.08
1215007,1215,12,gmina małopolskie-zachodni-15-07,wiejska,13945,30.2,49.8675,19.11999,1
1216001,1216,12,gmina małopolskie-centralny-16-01,wiejska,6045,34.3,50.24286,19.80975,1
1216002,1216,12,gmina małopolskie-centralny-16-02,wiejska,10876,86.6,50.09616,19.68501,1
1216003,1216,12,gmina małopolskie-centralny-16-03,miejsko-wiejska,6797,26.8,49.81401,20.04096,0.45
1216004,1216,12,gmina małopolskie-centralny-16-04,wiejska,9073,40.9,49.88044,19.58732,1
1216005,1216,12,gmina małopolskie-centralny-16-05,wiejska,3942,12,50.01741,19.6699,1
1216006,1216,12,gmina małopolskie-centralny-16-06,miejsko-wiejska,4321,27.0,50.00367,19.66968,0.45
1216007,1216,12,gmina małopolskie-centralny-16-07,wiejska,5297,34.1,49.99961,19.9821,1
1217001,1217,12,gmina małopolskie-miejski-17-01,wiejska,5821,20.5,50.18156,19.289,1
1217002,1217,12,gmina małopolskie-miejski-17-02,wiejska,19644,98.6,50.27779,19.4592,1
1217003,1217,12,gmina małopolskie-miejski-17-03,wiejska,7315,41.2,50.33654,19.65062,1
1217004,1217,12,gmina małopolskie-miejski-17-04,wiejska,10173,24.6,50.32698,19.73233,1
1217005,1217,12,gmina małopolskie-miejski-17-05,wiejska,3356,12,50.06775,19.72553,1
1217006,1217,12,gmina małopolskie-miejski-17-06,wiejska,9007,43.8,50.16557,19.32563,1
1217007,1217,12,gmina małopolskie-miejski-17-07,wiejska,7840,67.0,50.25168,19.6626,1
1218001,1218,12,gmina małopolskie-północny-18-01,wiejska,26447,262.3,50.22843,20.60424,1
1218002,1218,12,gmina małopolskie-północny-18-02,miejsko-wiejska,3406,25.2,50.31916,20.06851,0.45
1218003,1218,12,gmina małopolskie-północny-18-03,wiejska,7918,21.7,50.29134,20.263,1
1218004,1218,12,gmina małopolskie-północny-18-04,wiejska,10541,127.8,50.44722,20.4582,1
1218005,1218,12,gmina małopolskie-północny-18-05,wiejska,5031,13.1,50.11787,20.53009,1
1218006,1218,12,gmina małopolskie-północny-18-06,miejska,38781,255.7,50.20456,20.40879,0.08
1218007,1218,12,gmina małopolskie-północny-18-07,miejsko-wiejska,5670,64.2,50.32498,20.44738,0.45
1219001,1219,12,gmina małopolskie-południowy-19-01,wiejska,15891,53.3,50.2774,20.1904,1
1219002,1219,12,gmina małopolskie-południowy-19-02,miejska,26703,567.5,50.45026,19.94641,0.08
1219003,1219,12,gmina małopolskie-południowy-19-03,miejska,32361,248.3,50.37333,20.2531,0.08
1219004,1219,12,gmina małopolskie-południowy-19-04,wiejska,5321,15.3,50.18998,20.00048,1
1219005,1219,12,gmina małopolskie-południowy-19-05,wiejska,12965,37.6,50.18494,20.08592,1
1219006,1219,12,gmina małopolskie-południowy-19-06,wiejska,10585,31.7,50.16615,19.97809,1
1219007,1219,12,gmina małopolskie-południowy-19-07,wiejska,23158,63.1,50.21038,20.03583,1
1220001,1220,12,gmina małopolskie-wschodni-20-01,wiejska,24122,95.8,50.03197,19.72548,1
1220002,1220,12,gmina małopolskie-wschodni-20-02,miejsko-wiejska,9902,49.8,50.06278,19.51262,0.45
1220003,1220,12,gmina małopolskie-wschodni-20-03,wiejska,9405,26.5,49.94163,20.09546,1
1220004,1220,12,gmina małopolskie-wschodni-20-04,wiejska,3602,29.2,50.03608,20.18833,1
1220005,1220,12,gmina małopolskie-wschodni-20-05,wiejska,12896,37.3,50.01015,20.00904,1
1220006,1220,12,gmina małopolskie-wschodni-20-06,wiejska,6886,51.0,50.27287,19.76529,1
1220007,1220,12,gmina małopolskie-wschodni-20-07,miejsko-wiejska,8574,84.5,50.21729,19.87132,0.45
1221001,1221,12,gmina małopolskie-zachodni-21-01,miejska,22491,558.2,49.69906,20.13137,0.08
1221002,1221,12,gmina małopolskie-zachodni-21-02,wiejska,7439,39.5,49.95052,19.86035,1
1221003,1221,12,gmina małopolskie-zachodni-21-03,miejska,23238,214.2,49.74131,20.33174,0.08
1221004,1221,12,gmina małopolskie-zachodni-21-04,wiejska,14233,94.5,50.04112,19.80427,1
1221005,1221,12,gmina małopolskie-zachodni-21-05,wiejska,8064,30.2,49.71606,20.1282,1
1221006,1221,12,gmina małopolskie-zachodni-21-06,wiejska,4080,12,49.95275,20.12309,1
1221007,1221,12,gmina małopolskie-zachodni-21-07,wiejska,2568,12,49.89358,20.07789,1
1222001,1222,12,gmina małopolskie-centralny-22-01,wiejska,1800,12,50.07943,20.90381,1
1222002,1222,12,gmina małopolskie-centralny-22-02,wiejska,15016,105.2,49.98042,21.11574,1
1222003,1222,12,gmina małopolskie-centralny-22-03,miejsko-wiejska,24446,350.0,50.1062,21.13447,0.45
1222004,1222,12,gmina małopolskie-centralny-22-04,wiejska,13236,61.6,50.14033,20.91911,1
1222005,1222,12,gmina małopolskie-centralny-22-05,miejska,32776,528.3,50.12317,21.0725,0.08
1222006,1222,12,gmina małopolskie-centralny-22-06,wiejska,1800,13.5,50.14009,21.13151,1
1222007,1222,12,gmina małopolskie-centralny-22-07,wiejska,7603,20.5,50.10039,21.13002,1
1401001,1401,14,gmina mazowieckie-południowy-01-01,wiejska,15484,42.2,52.69011,20.77332,1
1401002,1401,14,gmina mazowieckie-południowy-01-02,wiejska,6028,14.5,52.7555,21.35643,1
1401003,1401,14,gmina mazowieckie-południowy-01-03,wiejska,8885,33.0,52.76244,21.29639,1
1401004,1401,14,gmina mazowieckie-południowy-01-04,wiejska,11088,43.4,52.59307,21.12971,1
1401005,1401,14,gmina mazowieckie-południowy-01-05,wiejska,13712,118.6,52.82668,21.15953,1
1401006,1401,14,gmina mazowieckie-południowy-01-06,miejska,43019,414.2,52.75471,21.27168,0.08
1401007,1401,14,gmina mazowieckie-południowy-01-07,miejsko-wiejska,16846,127.3,52.88698,21.22017,0.45
1402001,1402,14,gmina mazowieckie-wschodni-02-01,miejska,26016,313.5,51.89616,20.42231,0.08
1402002,1402,14,gmina mazowieckie-wschodni-02-02,wiejska,4205,38.5,51.77322,20.31039,1
1402003,1402,14,gmina mazowieckie-wschodni-02-03,wiejska,8608,27.0,51.85932,20.26829,1
1402004,1402,14,gmina mazowieckie-wschodni-02-04,wiejska,5758,26.7,51.57256,20.20768,1
1402005,1402,14,gmina mazowieckie-wschodni-02-05,miejsko-wiejska,44064,207.0,51.77732,20.38062,0.45
1402006,1402,14,gmina mazowieckie-wschodni-02-06,miejska,28052,529.7,52.13078,20.45811,0.08
1402007,1402,14,gmina mazowieckie-wschodni-02-07,wiejska,5798,52.8,51.82625,20.20217,1
1403001,1403,14,gmina mazowieckie-zachodni-03-01,wiejska,2721,12,52.54506,20.93251,1
1403002,1403,14,gmina mazowieckie-zachodni-03-02,miejsko-wiejska,9839,71.8,52.27539,20.95661,0.45
1403003,1403,14,gmina mazowieckie-zachodni-03-03,miejsko-wiejska,6047,40.5,52.83497,21.03407,0.45
1403004,1403,14,gmina mazowieckie-zachodni-03-04,miejska,46451,516.6,52.64755,20.99414,0.08
1403005,1403,14,gmina mazowieckie-zachodni-03-05,wiejska,7813,30.9,52.67303,21.10199,1
1403006,1403,14,gmina mazowieckie-zachodni-03-06,miejsko-wiejska,4511,44.6,52.70385,21.06386,0.45
1403007,1403,14,gmina mazowieckie-zachodni-03-07,wiejska,8868,106.2,52.54852,21.1572,1
1404001,1404,14,gmina mazowieckie-centralny-04-01,miejska,18305,226.2,52.18772,19.97593,0.08
1404002,1404,14,gmina mazowieckie-centralny-04-02,wiejska,11516,56.9,52.68494,20.1999,1
1404003,1404,14,gmina mazowieckie-centralny-04-03,miejska,60396,406.0,52.60479,19.89882,0.08
1404004,1404,14,gmina mazowieckie-centralny-04-04,wiejska,1800,12,52.44944,20.06775,1
1404005,1404,14,gmina mazowieckie-centralny-04-05,wiejska,9612,21.1,52.4283,20.18428,1
1404006,1404,14,gmina mazowieckie-centralny-04-06,wiejska,4525,16.8,52.57614,20.05864,1
1404007,1404,14,gmina mazowieckie-centralny-04-07,wiejska,5506,33.7,52.30456,19.91287,1
1405001,1405,14,gmina mazowieckie-miejski-05-01,miejsko-wiejska,3657,16.3,52.52903,21.1432,0.45
1405002,1405,14,gmina mazowieckie-miejski-05-02,wiejska,16097,52.2,52.58427,21.11617,1
1405003,1405,14,gmina mazowieckie-miejski-05-03,miejska,24958,171.6,52.63837,21.23303,0.08
1405004,1405,14,gmina mazowieckie-miejski-05-04,miejsko-wiejska,15820,93.3,52.64757,21.16176,0.45
1405005,1405,14,gmina mazowieckie-miejski-05-05,miejska,8744,142.9,52.63947,21.35349,0.08
1405006,1405,14,gmina mazowieckie-miejski-05-06,wiejska,10527,44.0,52.45562,21.34924,1
1405007,1405,14,gmina mazowieckie-miejski-05-07,miejsko-wiejska,10555,39.5,52.68556,21.09101,0.45
1406001,1406,14,gmina mazowieckie-północny-06-01,wiejska,5643,15.2,51.88227,20.67622,1
1406002,1406,14,gmina mazowieckie-północny-06-02,miejska,32150,1155.2,51.44857,20.57749,0.08
