gmina_code,population,share_75_plus,single_senior_households,home_oxygen_patients,dialysis_patients,disability_share,care_facility_pressure,children_facilities,electric_heating_pct,no_alt_heat_buildings_pct,energy_poverty_pct,remote_rurality,telecom_gap_pct,rescue_travel_time_min,vulnerable_population_est,share_75_plus_norm,single_senior_households_norm,home_oxygen_patients_norm,dialysis_patients_norm,disability_share_norm,care_facility_pressure_norm,children_facilities_norm,electric_heating_pct_norm,no_alt_heat_buildings_pct_norm,energy_poverty_pct_norm,remote_rurality_norm,telecom_gap_pct_norm,rescue_travel_time_min_norm,iwl_score
2402002,18445,0.1153,0.0821,14,2,0.1514,0.4077,7,0.16,0.1795,0.0731,1.0,0.2316,41.9,2702,0.3956,0.5007,0.1414,0.0526,0.6488,0.4936,0.1296,0.4374,0.2875,0.2192,1.0,0.5961,0.6531,70.05
1001004,11157,0.1122,0.0747,9,1,0.1181,0.1967,3,0.2218,0.3415,0.0909,1.0,0.2299,42.1,1565,0.3782,0.4455,0.0909,0.0263,0.4549,0.2381,0.0556,0.6304,0.599,0.2864,1.0,0.5918,0.6566,70.04
0214006,8176,0.1115,0.098,0,2,0.1299,0.1563,1,0.2578,0.2567,0.0631,1.0,0.1798,52.1,1081,0.3742,0.6194,0.0,0.0526,0.5236,0.1892,0.0185,0.7429,0.436,0.1815,1.0,0.4628,0.8336,70.03
0406004,14094,0.1524,0.0829,8,2,0.0849,0.4744,4,0.216,0.303,0.0825,0.9828,0.1676,28.3,2075,0.6044,0.5067,0.0808,0.0526,0.2615,0.5743,0.0741,0.6123,0.525,0.2547,0.9828,0.4314,0.4124,70.03
1402004,5758,0.0845,0.0611,3,2,0.1205,0.0606,2,0.3029,0.3097,0.1287,1.0,0.2681,43.5,811,0.2223,0.344,0.0303,0.0526,0.4688,0.0734,0.037,0.8838,0.5379,0.4291,1.0,0.6901,0.6814,70.03
2428005,18243,0.1504,0.0831,9,5,0.1256,0.0811,2,0.1701,0.2837,0.1126,1.0,0.2115,38.9,3146,0.5931,0.5082,0.0909,0.1316,0.4985,0.0982,0.037,0.4689,0.4879,0.3683,1.0,0.5444,0.6,70.02
1813006,24101,0.1379,0.05,14,6,0.1604,0.4831,2,0.1207,0.15,0.1413,1.0,0.1645,46.3,4563,0.5228,0.2612,0.1414,0.1579,0.7012,0.5849,0.037,0.3146,0.2308,0.4766,1.0,0.4234,0.731,70.0
2416005,28918,0.1616,0.064,19,6,0.1623,0.1988,6,0.1345,0.2088,0.0882,1.0,0.1958,37.0,5258,0.6562,0.3657,0.1919,0.1579,0.7123,0.2407,0.1111,0.3577,0.3438,0.2762,1.0,0.504,0.5664,69.99
2805002,7751,0.1659,0.0541,4,2,0.0897,0.2009,1,0.1949,0.288,0.1425,1.0,0.2471,43.8,1398,0.6804,0.2918,0.0404,0.0526,0.2895,0.2432,0.0185,0.5464,0.4962,0.4811,1.0,0.636,0.6867,69.98
2219003,12961,0.1264,0.0639,10,1,0.1618,0.2518,3,0.1652,0.2277,0.1275,1.0,0.2427,40.6,2307,0.4581,0.3649,0.101,0.0263,0.7094,0.3048,0.0556,0.4536,0.3802,0.4245,1.0,0.6247,0.6301,69.97
0403002,12914,0.1259,0.1,11,2,0.1815,0.0862,4,0.1895,0.1817,0.0832,1.0,0.2014,38.4,2157,0.4553,0.6343,0.1111,0.0526,0.8241,0.1044,0.0741,0.5295,0.2917,0.2574,1.0,0.5184,0.5912,69.95
2218003,5852,0.1374,0.0629,3,0,0.1232,0.2793,2,0.1587,0.2613,0.193,1.0,0.203,45.5,1149,0.52,0.3575,0.0303,0.0,0.4846,0.3381,0.037,0.4333,0.4448,0.6717,1.0,0.5225,0.7168,69.94
2424006,7186,0.1558,0.0782,5,0,0.1164,0.3152,0,0.148,0.3944,0.0954,0.8274,0.2513,35.3,1187,0.6235,0.4716,0.0505,0.0,0.445,0.3816,0.0,0.3999,0.7008,0.3034,0.8274,0.6468,0.5363,69.92
1005001,3738,0.0975,0.1033,3,1,0.0974,0.3719,1,0.1808,0.2801,0.1349,0.9158,0.2381,43.9,533,0.2954,0.659,0.0303,0.0263,0.3343,0.4502,0.0185,0.5023,0.481,0.4525,0.9158,0.6129,0.6885,69.9
2406001,5713,0.1491,0.0902,6,0,0.1373,0.1558,0,0.1206,0.3326,0.1653,0.9649,0.1808,38.9,1126,0.5858,0.5612,0.0606,0.0,0.5667,0.1886,0.0,0.3143,0.5819,0.5672,0.9649,0.4654,0.6,69.9
0229005,13381,0.1688,0.1039,10,3,0.0751,0.4072,3,0.1395,0.1941,0.1331,1.0,0.1875,33.1,2319,0.6967,0.6634,0.101,0.0789,0.2044,0.493,0.0556,0.3733,0.3156,0.4457,1.0,0.4826,0.4973,69.89
3004001,6180,0.1696,0.1056,4,0,0.1146,0.3926,2,0.0624,0.2838,0.1524,1.0,0.2011,32.0,1205,0.7012,0.6761,0.0404,0.0,0.4345,0.4753,0.037,0.1325,0.4881,0.5185,1.0,0.5176,0.4779,69.87
2610005,3501,0.1103,0.0767,2,1,0.1424,0.4113,1,0.1796,0.2679,0.1345,0.9473,0.2343,36.1,578,0.3675,0.4604,0.0202,0.0263,0.5964,0.4979,0.0185,0.4986,0.4575,0.4509,0.9473,0.6031,0.5504,69.86
2407001,4489,0.1693,0.0839,4,1,0.1252,0.4339,2,0.0948,0.151,0.1649,1.0,0.258,33.1,915,0.6995,0.5142,0.0404,0.0263,0.4962,0.5253,0.037,0.2337,0.2327,0.5657,1.0,0.6641,0.4973,69.86
2207003,8477,0.1296,0.0924,5,4,0.1012,0.2811,1,0.1022,0.3616,0.1813,1.0,0.1139,49.1,1528,0.4761,0.5776,0.0505,0.1053,0.3564,0.3403,0.0185,0.2568,0.6377,0.6275,1.0,0.2932,0.7805,69.82
1220006,6886,0.1278,0.1045,6,1,0.1182,0.464,1,0.1055,0.1413,0.172,1.0,0.2443,37.0,1249,0.466,0.6679,0.0606,0.0263,0.4554,0.5617,0.0185,0.2671,0.214,0.5925,1.0,0.6288,0.5664,69.79
1442003,8900,0.0888,0.0722,8,1,0.1219,0.0,5,0.219,0.3944,0.1331,1.0,0.2552,45.5,1297,0.2465,0.4269,0.0808,0.0263,0.477,0.0,0.0926,0.6217,0.7008,0.4457,1.0,0.6569,0.7168,69.78
2216004,14703,0.1463,0.108,19,4,0.0905,0.1408,5,0.1764,0.1641,0.0993,0.7708,0.2184,51.5,2255,0.5701,0.694,0.1919,0.1053,0.2941,0.1705,0.0926,0.4886,0.2579,0.3181,0.7708,0.5622,0.823,69.77
0624003,8846,0.1069,0.0656,8,2,0.1223,0.2529,3,0.2661,0.1732,0.1525,0.9876,0.233,37.9,1448,0.3483,0.3776,0.0808,0.0526,0.4793,0.3062,0.0556,0.7688,0.2754,0.5189,0.9876,0.5997,0.5823,69.76
1602006,6158,0.1132,0.0846,1,2,0.1503,0.1366,0,0.1886,0.2525,0.1958,0.9714,0.2494,28.7,1192,0.3838,0.5194,0.0101,0.0526,0.6424,0.1654,0.0,0.5267,0.4279,0.6823,0.9714,0.642,0.4195,69.75
2213006,7034,0.1435,0.0582,3,1,0.1488,0.3657,2,0.1288,0.2428,0.2317,1.0,0.1522,36.2,1577,0.5543,0.3224,0.0303,0.0263,0.6337,0.4427,0.037,0.3399,0.4092,0.8177,1.0,0.3918,0.5522,69.75
3030002,17293,0.1391,0.0795,9,3,0.1471,0.0,6,0.2005,0.2512,0.1525,1.0,0.1851,35.2,3280,0.5295,0.4813,0.0909,0.0789,0.6238,0.0,0.1111,0.5639,0.4254,0.5189,1.0,0.4764,0.5345,69.74
1002005,10965,0.1359,0.0839,9,2,0.1632,0.4633,4,0.079,0.3121,0.1182,0.9743,0.1144,41.4,1975,0.5115,0.5142,0.0909,0.0526,0.7175,0.5609,0.0741,0.1843,0.5425,0.3894,0.9743,0.2945,0.6442,69.74
2214006,4749,0.169,0.0739,6,0,0.1364,0.221,2,0.2653,0.2633,0.0851,0.8627,0.0811,43.3,835,0.6978,0.4396,0.0606,0.0,0.5614,0.2676,0.037,0.7663,0.4487,0.2645,0.8627,0.2088,0.6779,69.7
1612007,28980,0.1201,0.0959,27,5,0.179,0.084,9,0.1348,0.3245,0.0512,0.849,0.1488,37.9,4355,0.4226,0.6037,0.2727,0.1316,0.8096,0.1017,0.1667,0.3586,0.5663,0.1366,0.849,0.383,0.5823,69.68
3216004,3954,0.1082,0.083,2,0,0.1651,0.3629,1,0.1471,0.2296,0.1295,1.0,0.2406,41.5,670,0.3557,0.5075,0.0202,0.0,0.7286,0.4393,0.0185,0.3971,0.3838,0.4321,1.0,0.6193,0.646,69.68
3201002,3528,0.1689,0.0982,5,3,0.1107,0.1,0,0.1752,0.2049,0.176,0.891,0.2266,29.5,720,0.6972,0.6209,0.0505,0.0789,0.4118,0.1211,0.0,0.4848,0.3363,0.6075,0.891,0.5833,0.4336,69.66
3221002,7622,0.1307,0.1021,2,3,0.1378,0.0806,0,0.1572,0.2692,0.1754,0.8542,0.2131,38.9,1455,0.4823,0.65,0.0202,0.0789,0.5696,0.0976,0.0,0.4286,0.46,0.6053,0.8542,0.5485,0.6,69.65
2604003,37599,0.1417,0.073,32,5,0.1157,0.3782,4,0.0949,0.2092,0.1037,1.0,0.1627,45.3,6049,0.5442,0.4328,0.3232,0.1316,0.4409,0.4579,0.0741,0.234,0.3446,0.3347,1.0,0.4188,0.7133,69.64
2804002,14535,0.1703,0.0586,8,2,0.1175,0.0,6,0.1584,0.3466,0.1293,1.0,0.2361,42.6,2720,0.7051,0.3254,0.0808,0.0526,0.4514,0.0,0.1111,0.4324,0.6088,0.4313,1.0,0.6077,0.6655,69.63
2613006,5254,0.1227,0.0984,3,2,0.1676,0.1358,0,0.2179,0.1628,0.1662,0.8909,0.1585,37.4,1017,0.4373,0.6224,0.0303,0.0526,0.7432,0.1644,0.0,0.6182,0.2554,0.5706,0.8909,0.408,0.5735,69.58
1801004,6583,0.1524,0.1075,2,2,0.1413,0.238,1,0.1586,0.2469,0.1143,1.0,0.1095,40.9,1182,0.6044,0.6903,0.0202,0.0526,0.59,0.2881,0.0185,0.433,0.4171,0.3747,1.0,0.2819,0.6354,69.58
0812001,7799,0.15,0.0621,1,2,0.1528,0.3923,0,0.1781,0.306,0.1435,0.7999,0.1504,36.5,1511,0.5909,0.3515,0.0101,0.0526,0.657,0.4749,0.0,0.4939,0.5308,0.4849,0.7999,0.3871,0.5575,69.55
3219004,1909,0.1352,0.0847,0,0,0.1533,0.2572,1,0.1237,0.2185,0.1003,0.8705,0.324,49.7,320,0.5076,0.5201,0.0,0.0,0.6599,0.3114,0.0185,0.324,0.3625,0.3219,0.8705,0.834,0.7912,69.54
2214001,9254,0.1309,0.0872,7,2,0.0947,0.5698,1,0.1263,0.1859,0.1497,1.0,0.1998,43.2,1536,0.4834,0.5388,0.0707,0.0526,0.3186,0.6898,0.0185,0.3321,0.2998,0.5083,1.0,0.5143,0.6761,69.54
0418007,13180,0.1193,0.1115,8,3,0.1249,0.1791,4,0.1226,0.2538,0.1288,1.0,0.1812,47.8,2131,0.4181,0.7201,0.0808,0.0789,0.4945,0.2168,0.0741,0.3205,0.4304,0.4294,1.0,0.4664,0.7575,69.49
0409002,12083,0.1369,0.1131,9,1,0.1168,0.0725,5,0.1783,0.2148,0.1762,0.7557,0.1752,43.6,2265,0.5172,0.7321,0.0909,0.0263,0.4473,0.0878,0.0926,0.4945,0.3554,0.6083,0.7557,0.451,0.6832,69.46
1201004,9371,0.1587,0.0725,8,1,0.1907,0.1956,3,0.1324,0.2049,0.1196,0.9124,0.1283,50.7,1900,0.6398,0.4291,0.0808,0.0263,0.8777,0.2368,0.0556,0.3511,0.3363,0.3947,0.9124,0.3302,0.8088,69.4
2422003,7097,0.1538,0.0789,2,1,0.1275,0.622,1,0.1316,0.2216,0.1285,1.0,0.1527,34.0,1284,0.6123,0.4769,0.0202,0.0263,0.5096,0.753,0.0185,0.3486,0.3685,0.4283,1.0,0.3931,0.5133,69.4
1009004,3566,0.1618,0.0795,1,1,0.1572,0.1233,0,0.2198,0.2024,0.0751,0.8752,0.2328,43.3,622,0.6573,0.4813,0.0101,0.0263,0.6826,0.1493,0.0,0.6242,0.3315,0.2268,0.8752,0.5992,0.6779,69.39
0409003,21300,0.1189,0.0807,15,3,0.0933,0.0749,10,0.1776,0.3514,0.1482,1.0,0.1689,43.9,3369,0.4159,0.4903,0.1515,0.0789,0.3104,0.0907,0.1852,0.4923,0.6181,0.5026,1.0,0.4347,0.6885,69.36
0810001,5006,0.1741,0.0616,3,0,0.1109,0.1834,3,0.2062,0.2618,0.1253,1.0,0.2186,38.7,927,0.7265,0.3478,0.0303,0.0,0.4129,0.222,0.0556,0.5817,0.4458,0.4162,1.0,0.5627,0.5965,69.34
0612006,22996,0.1106,0.1039,13,7,0.1142,0.1371,7,0.2502,0.3256,0.0997,0.3707,0.2105,35.8,3255,0.3692,0.6634,0.1313,0.1842,0.4321,0.166,0.1296,0.7192,0.5685,0.3196,0.3707,0.5418,0.5451,69.34
0807002,4762,0.1584,0.0995,2,0,0.1648,0.0657,2,0.0955,0.3269,0.1497,1.0,0.188,34.1,976,0.6382,0.6306,0.0202,0.0,0.7268,0.0795,0.037,0.2359,0.571,0.5083,1.0,0.4839,0.515,69.31
2202005,14812,0.1845,0.0808,19,3,0.0874,0.0823,2,0.167,0.2209,0.168,0.8963,0.1927,33.7,2973,0.785,0.491,0.1919,0.0789,0.2761,0.0996,0.037,0.4592,0.3671,0.5774,0.8963,0.496,0.508,69.31
2402006,6396,0.14,0.0822,0,0,0.1079,0.4179,1,0.2025,0.2884,0.1395,1.0,0.17,30.1,1090,0.5346,0.5015,0.0,0.0,0.3955,0.5059,0.0185,0.5701,0.4969,0.4698,1.0,0.4376,0.4442,69.24
0607002,5813,0.1708,0.1045,1,0,0.1021,0.3444,3,0.2626,0.3292,0.1177,0.515,0.1092,24.9,1028,0.7079,0.6679,0.0101,0.0,0.3617,0.4169,0.0556,0.7579,0.5754,0.3875,0.515,0.2811,0.3522,69.23
1417006,4860,0.1584,0.0733,2,0,0.1344,0.0,2,0.192,0.3794,0.1353,0.9465,0.1961,36.7,917,0.6382,0.4351,0.0202,0.0,0.5498,0.0,0.037,0.5373,0.6719,0.454,0.9465,0.5048,0.5611,69.23
2408005,6975,0.1206,0.1243,3,1,0.1167,0.2994,1,0.1481,0.246,0.1315,0.9343,0.1529,43.6,1118,0.4254,0.8157,0.0303,0.0263,0.4467,0.3625,0.0185,0.4002,0.4154,0.4396,0.9343,0.3936,0.6832,69.23
3005002,8667,0.1425,0.0886,3,0,0.1412,0.2551,5,0.1068,0.2756,0.2057,1.0,0.1466,36.0,1823,0.5487,0.5493,0.0303,0.0,0.5894,0.3088,0.0926,0.2712,0.4723,0.7196,1.0,0.3773,0.5487,69.22
2432001,9391,0.1502,0.0941,7,4,0.1694,0.222,4,0.1222,0.189,0.1308,0.9949,0.206,26.6,1834,0.592,0.5903,0.0707,0.1053,0.7536,0.2688,0.0741,0.3193,0.3058,0.437,0.9949,0.5302,0.3823,69.21
1018001,14375,0.1966,0.0701,8,4,0.0486,0.2998,3,0.1416,0.2958,0.1633,0.9675,0.164,38.9,2749,0.8531,0.4112,0.0808,0.1053,0.0501,0.363,0.0556,0.3799,0.5112,0.5596,0.9675,0.4221,0.6,69.19
0810002,5255,0.1008,0.0523,1,0,0.1241,0.2789,2,0.2842,0.2478,0.1772,0.8202,0.241,39.6,893,0.314,0.2784,0.0101,0.0,0.4898,0.3377,0.037,0.8254,0.4188,0.6121,0.8202,0.6203,0.6124,69.19
0224007,13509,0.1222,0.0724,13,4,0.1683,0.0504,4,0.1965,0.21,0.0926,1.0,0.21,45.1,2221,0.4344,0.4284,0.1313,0.1053,0.7472,0.061,0.0741,0.5514,0.3462,0.2928,1.0,0.5405,0.7097,69.19
0404005,117272,0.162,0.0342,64,36,0.1094,0.1093,28,0.1439,0.159,0.13,0.1558,0.0295,25.6,21137,0.6584,0.1433,0.6465,0.9474,0.4042,0.1323,0.5185,0.3871,0.2481,0.434,0.1558,0.0759,0.3646,69.18
1817006,5728,0.1532,0.0893,4,1,0.1259,0.358,0,0.1803,0.1758,0.0962,0.9829,0.2497,32.1,960,0.6089,0.5545,0.0404,0.0263,0.5003,0.4334,0.0,0.5008,0.2804,0.3064,0.9829,0.6427,0.4796,69.16
0410001,4050,0.1347,0.0794,3,1,0.1396,0.0782,1,0.2378,0.255,0.1671,0.8548,0.1882,35.7,772,0.5048,0.4806,0.0303,0.0263,0.5801,0.0947,0.0185,0.6804,0.4327,0.574,0.8548,0.4844,0.5434,69.16
3219003,5691,0.1187,0.058,3,1,0.1462,0.2687,2,0.1832,0.3061,0.1559,0.9383,0.2145,40.2,1021,0.4147,0.3209,0.0303,0.0263,0.6185,0.3253,0.037,0.5098,0.531,0.5317,0.9383,0.5521,0.623,69.15
3011006,5473,0.1413,0.1037,4,0,0.1273,0.1511,2,0.1877,0.1845,0.174,0.9132,0.1338,45.4,1054,0.5419,0.6619,0.0404,0.0,0.5084,0.1829,0.037,0.5239,0.2971,0.6,0.9132,0.3444,0.715,69.12
0206004,11435,0.1258,0.1224,5,3,0.159,0.253,6,0.1105,0.1849,0.1138,1.0,0.1767,36.8,1956,0.4547,0.8015,0.0505,0.0789,0.6931,0.3063,0.1111,0.2827,0.2979,0.3728,1.0,0.4548,0.5628,69.1
1205007,11398,0.1541,0.085,12,4,0.1613,0.0,2,0.1057,0.2934,0.1494,1.0,0.1752,36.7,2306,0.614,0.5224,0.1212,0.1053,0.7065,0.0,0.037,0.2677,0.5065,0.5072,1.0,0.451,0.5611,69.09
1601001,11190,0.1346,0.0688,7,5,0.1312,0.4692,2,0.1946,0.3245,0.118,1.0,0.0827,26.9,1882,0.5042,0.4015,0.0707,0.1316,0.5312,0.568,0.037,0.5455,0.5663,0.3887,1.0,0.2129,0.3876,69.08
1442006,10725,0.1009,0.0638,9,1,0.11,0.5203,0,0.2046,0.2672,0.1294,0.916,0.2016,42.8,1573,0.3146,0.3642,0.0909,0.0263,0.4077,0.6299,0.0,0.5767,0.4562,0.4317,0.916,0.5189,0.669,69.07
0801003,27055,0.1471,0.0753,18,7,0.1166,0.26,6,0.1436,0.2405,0.1304,0.9332,0.1601,35.2,4729,0.5746,0.45,0.1818,0.1842,0.4461,0.3148,0.1111,0.3861,0.4048,0.4355,0.9332,0.4121,0.5345,69.04
0620001,79749,0.1236,0.0784,26,17,0.0982,0.41,16,0.1386,0.2852,0.1679,0.053,0.231,23.1,13561,0.4423,0.4731,0.2626,0.4474,0.339,0.4964,0.2963,0.3705,0.4908,0.577,0.053,0.5946,0.3204,69.03
1438007,12306,0.1296,0.0588,11,4,0.125,0.0431,4,0.1504,0.2325,0.1446,1.0,0.3637,39.2,2142,0.4761,0.3269,0.1111,0.1053,0.495,0.0522,0.0741,0.4074,0.3894,0.4891,1.0,0.9362,0.6053,69.01
2808002,13833,0.1379,0.055,12,4,0.1182,0.4818,5,0.1849,0.2925,0.1507,0.5262,0.2505,26.7,2471,0.5228,0.2985,0.1212,0.1053,0.4554,0.5833,0.0926,0.5152,0.5048,0.5121,0.5262,0.6448,0.3841,69.0
3212004,10773,0.1346,0.0681,8,2,0.1306,0.341,3,0.1591,0.1964,0.1404,1.0,0.2603,34.0,1904,0.5042,0.3963,0.0808,0.0526,0.5277,0.4128,0.0556,0.4346,0.32,0.4732,1.0,0.67,0.5133,68.98
1022005,1899,0.1188,0.0796,1,0,0.1557,0.4535,0,0.172,0.2452,0.098,1.0,0.2215,34.8,303,0.4153,0.4821,0.0101,0.0,0.6738,0.549,0.0,0.4749,0.4138,0.3132,1.0,0.5701,0.5274,68.97
3029003,6831,0.1796,0.0365,7,2,0.1497,0.3528,2,0.1596,0.1795,0.1679,0.6574,0.2689,36.7,1500,0.7575,0.1604,0.0707,0.0526,0.6389,0.4271,0.037,0.4361,0.2875,0.577,0.6574,0.6921,0.5611,68.97
3025004,3842,0.1091,0.0915,3,1,0.1735,0.1888,0,0.1873,0.3037,0.1272,1.0,0.1486,34.7,663,0.3607,0.5709,0.0303,0.0263,0.7775,0.2286,0.0,0.5226,0.5263,0.4234,1.0,0.3825,0.5257,68.96
1210003,6376,0.1408,0.0998,7,0,0.1276,0.299,1,0.0911,0.2097,0.1287,1.0,0.2229,48.4,1113,0.5391,0.6328,0.0707,0.0,0.5102,0.362,0.0185,0.2221,0.3456,0.4291,1.0,0.5737,0.7681,68.95
0208006,16073,0.1713,0.0759,10,2,0.1273,0.0,2,0.167,0.3044,0.1013,1.0,0.2373,35.0,2893,0.7107,0.4545,0.101,0.0526,0.5084,0.0,0.037,0.4592,0.5277,0.3257,1.0,0.6108,0.531,68.94
3017003,48886,0.1381,0.0705,23,10,0.0855,0.3805,17,0.1733,0.1271,0.1163,1.0,0.1853,30.3,7483,0.5239,0.4142,0.2323,0.2632,0.265,0.4607,0.3148,0.4789,0.1867,0.3823,1.0,0.477,0.4478,68.93
0420004,17688,0.1318,0.0876,15,5,0.1027,0.3885,4,0.144,0.2281,0.1593,0.7725,0.1413,42.7,3065,0.4885,0.5418,0.1515,0.1316,0.3652,0.4703,0.0741,0.3874,0.381,0.5445,0.7725,0.3637,0.6673,68.91
1816002,12296,0.1229,0.109,5,1,0.1317,0.2589,4,0.1735,0.0946,0.1554,1.0,0.1749,45.2,2168,0.4384,0.7015,0.0505,0.0263,0.5341,0.3134,0.0741,0.4795,0.1242,0.5298,1.0,0.4502,0.7115,68.89
0802006,2165,0.1244,0.0669,1,1,0.1687,0.4122,1,0.1933,0.1598,0.1887,1.0,0.1548,30.3,441,0.4468,0.3873,0.0101,0.0263,0.7496,0.499,0.0185,0.5414,0.2496,0.6555,1.0,0.3985,0.4478,68.89
1010003,3887,0.1446,0.0584,4,1,0.142,0.2296,0,0.1853,0.2315,0.1492,1.0,0.1785,45.7,739,0.5605,0.3239,0.0404,0.0263,0.5941,0.278,0.0,0.5164,0.3875,0.5064,1.0,0.4595,0.7204,68.81
2003006,11173,0.1364,0.069,15,1,0.1082,0.2169,1,0.1863,0.3181,0.0935,0.9403,0.2133,43.6,1695,0.5144,0.403,0.1515,0.0263,0.3972,0.2626,0.0185,0.5195,0.554,0.2962,0.9403,0.549,0.6832,68.79
1008007,15787,0.1798,0.0929,7,2,0.1426,0.4827,2,0.1062,0.1857,0.1029,0.6519,0.1562,43.0,3007,0.7586,0.5813,0.0707,0.0526,0.5976,0.5844,0.037,0.2693,0.2994,0.3317,0.6519,0.4021,0.6726,68.79
3022001,8951,0.1287,0.0854,7,1,0.1431,0.2398,1,0.1482,0.3007,0.0843,1.0,0.1563,51.9,1391,0.471,0.5254,0.0707,0.0263,0.6005,0.2903,0.0185,0.4005,0.5206,0.2615,1.0,0.4023,0.8301,68.78
1812001,23413,0.1498,0.054,26,9,0.145,0.223,5,0.1097,0.1963,0.0916,1.0,0.2089,40.2,4010,0.5898,0.291,0.2626,0.2368,0.6115,0.27,0.0926,0.2802,0.3198,0.2891,1.0,0.5377,0.623,68.76
1821005,4337,0.1569,0.0865,2,0,0.1197,0.2578,3,0.1629,0.294,0.118,0.8826,0.1413,48.1,762,0.6297,0.5336,0.0202,0.0,0.4642,0.3121,0.0556,0.4464,0.5077,0.3887,0.8826,0.3637,0.7628,68.75
1016007,6144,0.1618,0.092,5,2,0.1299,0.1229,1,0.1878,0.2924,0.1476,0.8038,0.1418,33.5,1195,0.6573,0.5746,0.0505,0.0526,0.5236,0.1488,0.0185,0.5242,0.5046,0.5004,0.8038,0.365,0.5044,68.74
1611007,13561,0.1079,0.0843,10,3,0.1172,0.4087,5,0.1455,0.1509,0.1247,0.9875,0.2467,46.6,2050,0.354,0.5172,0.101,0.0789,0.4496,0.4948,0.0926,0.3921,0.2325,0.414,0.9875,0.635,0.7363,68.74
1807002,6864,0.1295,0.0754,1,3,0.1448,0.4686,3,0.1239,0.2961,0.0931,1.0,0.2042,36.9,1096,0.4755,0.4507,0.0101,0.0789,0.6104,0.5673,0.0556,0.3246,0.5117,0.2947,1.0,0.5256,0.5646,68.73
1015007,11732,0.1623,0.0828,9,4,0.1215,0.1914,3,0.149,0.2156,0.0983,1.0,0.1922,43.2,2020,0.6601,0.506,0.0909,0.1053,0.4747,0.2317,0.0556,0.403,0.3569,0.3143,1.0,0.4947,0.6761,68.72
1210002,19062,0.1646,0.0934,8,9,0.0869,0.4547,8,0.1611,0.1143,0.0878,1.0,0.2101,26.9,2991,0.673,0.5851,0.0808,0.2368,0.2732,0.5505,0.1481,0.4408,0.1621,0.2747,1.0,0.5408,0.3876,68.7
2217001,3706,0.1557,0.0834,4,1,0.1724,0.1985,0,0.1624,0.1562,0.1354,0.913,0.2013,36.7,746,0.623,0.5104,0.0404,0.0263,0.7711,0.2403,0.0,0.4449,0.2427,0.4543,0.913,0.5181,0.5611,68.7
2007001,6731,0.1767,0.0823,6,1,0.13,0.0097,1,0.1682,0.3271,0.151,0.876,0.1566,35.8,1373,0.7411,0.5022,0.0606,0.0263,0.5242,0.0117,0.0185,0.463,0.5713,0.5132,0.876,0.4031,0.5451,68.68
1202007,12405,0.1708,0.0723,12,3,0.1443,0.0,6,0.2155,0.191,0.1174,0.9535,0.2185,27.2,2389,0.7079,0.4276,0.1212,0.0789,0.6075,0.0,0.1111,0.6107,0.3096,0.3864,0.9535,0.5624,0.3929,68.67
1214005,8250,0.1309,0.0667,8,2,0.1177,0.1298,0,0.1489,0.2647,0.1976,1.0,0.3039,30.1,1595,0.4834,0.3858,0.0808,0.0526,0.4525,0.1571,0.0,0.4027,0.4513,0.6891,1.0,0.7822,0.4442,68.66
1023007,3330,0.137,0.1016,0,0,0.15,0.3619,1,0.1054,0.3171,0.1163,1.0,0.1291,40.7,580,0.5177,0.6463,0.0,0.0,0.6407,0.4381,0.0185,0.2668,0.5521,0.3823,1.0,0.3323,0.6319,68.66
2210006,11439,0.1594,0.0719,3,2,0.1463,0.4037,3,0.1727,0.1708,0.0977,0.8893,0.2089,36.9,2040,0.6438,0.4246,0.0303,0.0526,0.6191,0.4887,0.0556,0.477,0.2708,0.3121,0.8893,0.5377,0.5646,68.65
0211003,4480,0.1432,0.074,4,0,0.1197,0.4286,1,0.1367,0.2104,0.1583,1.0,0.1946,41.8,828,0.5526,0.4403,0.0404,0.0,0.4642,0.5189,0.0185,0.3646,0.3469,0.5408,1.0,0.5009,0.6513,68.65
2218006,55957,0.1141,0.0741,33,12,0.1338,0.3834,12,0.1804,0.1959,0.0962,0.6615,0.2098,14.2,8330,0.3889,0.441,0.3333,0.3158,0.5463,0.4642,0.2222,0.5011,0.319,0.3064,0.6615,0.54,0.1628,68.65
0229003,3066,0.1246,0.1066,3,0,0.1515,0.0035,0,0.1613,0.2639,0.1683,0.9317,0.1997,39.1,582,0.4479,0.6836,0.0303,0.0,0.6494,0.0042,0.0,0.4414,0.4498,0.5785,0.9317,0.514,0.6035,68.63
2009001,3440,0.1563,0.0668,2,2,0.1088,0.4039,0,0.1866,0.4385,0.1029,0.498,0.2185,32.8,572,0.6263,0.3866,0.0202,0.0526,0.4007,0.489,0.0,0.5205,0.7856,0.3317,0.498,0.5624,0.492,68.6
0613007,4865,0.1499,0.0721,4,0,0.1746,0.2614,5,0.1687,0.3348,0.1368,0.4971,0.2148,29.6,968,0.5903,0.4261,0.0404,0.0,0.7839,0.3165,0.0926,0.4645,0.5862,0.4596,0.4971,0.5529,0.4354,68.59
2427005,14210,0.1746,0.092,4,6,0.1486,0.2035,4,0.0959,0.1691,0.1216,1.0,0.1537,42.6,2804,0.7293,0.5746,0.0404,0.1579,0.6325,0.2464,0.0741,0.2371,0.2675,0.4023,1.0,0.3956,0.6655,68.58
